Date,stock_code,Sentiment_Score
8/4/2022,HINDALCO,0.021818182
8/4/2022,HINDALCO,0.021818182
8/4/2022,HINDALCO,0
8/4/2022,HINDALCO,0
8/4/2022,HINDALCO,-0.071428571
8/4/2022,HINDALCO,0.033333333
8/4/2022,HINDALCO,0
8/4/2022,HINDALCO,0.333333333
8/4/2022,HINDALCO,0.08
8/4/2022,HINDALCO,0.15
8/4/2022,HINDALCO,0.032
8/4/2022,HINDALCO,0.136363636
8/4/2022,HINDUNILVR,0
8/4/2022,HINDUNILVR,0.1
8/4/2022,HINDUNILVR,0.1
8/4/2022,HINDUNILVR,0.165151515
8/4/2022,HINDUNILVR,0.08
8/4/2022,HINDUNILVR,0.033333333
8/4/2022,HINDUNILVR,0
8/4/2022,HINDUNILVR,0.032
8/4/2022,HINDUNILVR,0
8/4/2022,HINDUNILVR,0
8/4/2022,ICICIBANK,0.08
8/4/2022,ICICIBANK,0.08
8/4/2022,ICICIBANK,0.1
8/4/2022,ICICIBANK,0
8/4/2022,ICICIBANK,0.1
8/4/2022,ICICIBANK,0
8/4/2022,ICICIBANK,0
8/4/2022,ICICIBANK,0.427083333
8/4/2022,ICICIBANK,-0.16875
8/4/2022,ICICIBANK,0.011111111
8/4/2022,ICICIBANK,0.08
8/4/2022,ICICIBANK,0.138095238
8/4/2022,ICICIBANK,0
8/4/2022,ICICIBANK,0.032
8/4/2022,ICICIBANK,0.015625
8/4/2022,INDUSINDBK,0.1
8/4/2022,INDUSINDBK,0.08
8/4/2022,INDUSINDBK,-0.16875
8/4/2022,INDUSINDBK,-0.16875
8/4/2022,INDUSINDBK,0.015625
8/4/2022,INDUSINDBK,0
8/4/2022,INDUSINDBK,0
8/4/2022,INDUSINDBK,0
8/4/2022,INDUSINDBK,0.08
8/4/2022,INDUSINDBK,0.015625
8/4/2022,INDUSINDBK,0.015625
8/4/2022,INDUSINDBK,0.015625
8/4/2022,INDUSINDBK,0.032
8/4/2022,INDUSINDBK,0
8/4/2022,INFY,0.015625
8/4/2022,INFY,0.1
8/4/2022,INFY,0.512121212
8/4/2022,INFY,0.35
8/4/2022,INFY,0.033333333
8/4/2022,INFY,0.033333333
8/4/2022,INFY,0.015625
8/4/2022,INFY,0
8/4/2022,INFY,0
8/4/2022,INFY,0.015625
8/4/2022,INFY,0.165151515
8/4/2022,INFY,0.015625
8/4/2022,INFY,0.233333333
8/4/2022,INFY,0.015625
8/4/2022,INFY,0.032
8/4/2022,INFY,0.4
8/4/2022,INFY,0.08
8/4/2022,INFY,0.048888889
8/4/2022,ITC,-0.0625
8/4/2022,ITC,0
8/4/2022,ITC,0.15625
8/4/2022,ITC,0.288888889
8/4/2022,ITC,0.288888889
8/4/2022,ITC,-0.4
8/4/2022,ITC,0
8/4/2022,ITC,0.091666667
8/4/2022,ITC,0.1
8/4/2022,ITC,0
8/4/2022,ITC,0.35
8/4/2022,ITC,0
8/4/2022,ITC,0.165151515
8/4/2022,ITC,0.015625
8/4/2022,ITC,0.4
8/4/2022,ITC,0.055
8/4/2022,ITC,0
8/4/2022,ITC,0
8/4/2022,ITC,0
8/4/2022,ITC,0.209090909
8/4/2022,ITC,1
8/4/2022,ITC,0
8/4/2022,ITC,0
8/4/2022,ITC,-0.071428571
8/4/2022,ITC,0
8/4/2022,ITC,0.022857143
8/4/2022,ITC,0.08
8/4/2022,ITC,0
8/4/2022,ITC,0
8/4/2022,ITC,0.125
8/4/2022,ITC,0.032
8/4/2022,ITC,0.285714286
8/4/2022,ITC,0.325
8/4/2022,ITC,0
8/4/2022,ITC,0
8/4/2022,JSWSTEEL,0.1
8/4/2022,JSWSTEEL,0.033333333
8/4/2022,JSWSTEEL,0
8/4/2022,JSWSTEEL,0
8/4/2022,JSWSTEEL,0
8/4/2022,JSWSTEEL,0.25
8/4/2022,JSWSTEEL,0.015625
8/4/2022,JSWSTEEL,0
8/4/2022,JSWSTEEL,0.032
8/5/2022,HEROMOTOCO,0.015625
8/5/2022,HEROMOTOCO,0.1
8/5/2022,HEROMOTOCO,0.08
8/5/2022,HEROMOTOCO,-0.16875
8/5/2022,HEROMOTOCO,0.015625
8/5/2022,HEROMOTOCO,0
8/5/2022,HEROMOTOCO,0.033333333
8/5/2022,HEROMOTOCO,0.08
8/5/2022,HEROMOTOCO,0.032
8/5/2022,HEROMOTOCO,0
8/5/2022,HINDALCO,0.15
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.015625
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.1
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.077314815
8/5/2022,HINDALCO,0.015625
8/5/2022,HINDALCO,-0.16875
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.08
8/5/2022,HINDALCO,0.015625
8/5/2022,HINDALCO,0.016666667
8/5/2022,HINDALCO,0.015625
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.15
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0.032
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDALCO,0
8/5/2022,HINDUNILVR,0
8/5/2022,HINDUNILVR,0.08
8/5/2022,HINDUNILVR,0.1
8/5/2022,HINDUNILVR,0.165151515
8/5/2022,HINDUNILVR,0.08
8/5/2022,HINDUNILVR,0.033333333
8/5/2022,HINDUNILVR,0.032
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0.015625
8/5/2022,ICICIBANK,0.015625
8/5/2022,ICICIBANK,0.1
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0.433333333
8/5/2022,ICICIBANK,0.08
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0.015625
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0.033333333
8/5/2022,ICICIBANK,0
8/5/2022,ICICIBANK,0.032
8/5/2022,INDUSINDBK,0.08
8/5/2022,INDUSINDBK,0.1
8/5/2022,INDUSINDBK,-0.036931818
8/5/2022,INDUSINDBK,0.08
8/5/2022,INDUSINDBK,0
8/5/2022,INDUSINDBK,0.032
8/5/2022,INFY,0.025
8/5/2022,INFY,0.025
8/5/2022,INFY,0.1
8/5/2022,INFY,-0.02
8/5/2022,INFY,0
8/5/2022,INFY,0
8/5/2022,INFY,0.015625
8/5/2022,INFY,0
8/5/2022,INFY,0
8/5/2022,INFY,0
8/5/2022,INFY,0.08
8/5/2022,INFY,0.165151515
8/5/2022,INFY,0
8/5/2022,INFY,0
8/5/2022,INFY,0.032
8/5/2022,ITC,-0.25
8/5/2022,ITC,0.165625
8/5/2022,ITC,0.165625
8/5/2022,ITC,0
8/5/2022,ITC,0.15625
8/5/2022,ITC,0.1
8/5/2022,ITC,0.15625
8/5/2022,ITC,0.4
8/5/2022,ITC,0.4
8/5/2022,ITC,0
8/5/2022,ITC,0.015625
8/5/2022,ITC,0
8/5/2022,ITC,0.165625
8/5/2022,ITC,0.165151515
8/5/2022,ITC,0.015625
8/5/2022,ITC,0.08
8/5/2022,ITC,0
8/5/2022,ITC,0
8/5/2022,ITC,0
8/5/2022,ITC,0.333333333
8/5/2022,ITC,0.325757576
8/5/2022,ITC,0.032
8/5/2022,ITC,0.08
8/5/2022,ITC,0
8/5/2022,ITC,0.15625
8/5/2022,JSWSTEEL,0.015625
8/5/2022,JSWSTEEL,0.015625
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0.08
8/5/2022,JSWSTEEL,0.1
8/5/2022,JSWSTEEL,0.65
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0.165151515
8/5/2022,JSWSTEEL,0.015625
8/5/2022,JSWSTEEL,0.015625
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0
8/5/2022,JSWSTEEL,0.032
8/6/2022,HEROMOTOCO,0.015625
8/6/2022,HINDALCO,0.08
8/6/2022,HINDUNILVR,0.015625
8/6/2022,ICICIBANK,0
8/6/2022,ICICIBANK,0.38125
8/6/2022,ITC,-0.4
7/29/2022,LT,0
7/29/2022,LT,0
7/28/2022,LT,0
7/28/2022,LT,0
7/27/2022,M&M,-0.2
7/27/2022,M&M,0.316666667
7/27/2022,M&M,0
7/27/2022,M&M,0.6875
7/30/2022,KOTAKBANK,0
7/30/2022,LT,0
7/30/2022,LT,0.5
7/30/2022,LT,0.14
7/30/2022,LT,0.115625
7/30/2022,LT,0
7/30/2022,LT,0
7/30/2022,LT,0.015625
7/30/2022,LT,0.08
7/30/2022,LT,0.129761905
7/30/2022,LT,0.022857143
7/30/2022,LT,-0.15
7/30/2022,LT,0
7/30/2022,LT,0.015625
7/30/2022,LT,0.015625
7/30/2022,M&M,0.15
7/30/2022,M&M,0
7/30/2022,M&M,-0.183333333
7/30/2022,M&M,0
7/30/2022,M&M,0
7/30/2022,M&M,0.357142857
7/30/2022,M&M,0.310185185
7/30/2022,M&M,-0.075
7/30/2022,M&M,-0.180555556
7/30/2022,M&M,0.267424242
7/30/2022,M&M,0.212357955
7/30/2022,M&M,0.1
7/30/2022,M&M,0.06
7/30/2022,MARUTI,0.022857143
7/30/2022,MARUTI,0.015625
7/30/2022,MARUTI,-0.09
7/30/2022,MARUTI,0.08
7/30/2022,MARUTI,0.062301587
7/30/2022,MARUTI,0
7/30/2022,MARUTI,0.015625
7/30/2022,MARUTI,0
7/30/2022,MARUTI,0
7/30/2022,MARUTI,0
7/30/2022,MARUTI,0
7/30/2022,MARUTI,0.1
7/30/2022,NESTLEIND,0.022857143
7/30/2022,NESTLEIND,0.08
7/30/2022,NESTLEIND,0.015625
7/30/2022,NESTLEIND,0.015625
7/30/2022,NTPC,0.022857143
7/30/2022,NTPC,0.08
7/30/2022,NTPC,0.1625
7/30/2022,NTPC,0.015625
7/30/2022,ONGC,0
7/30/2022,ONGC,0.08
7/30/2022,POWERGRID,0
7/30/2022,POWERGRID,0
7/30/2022,POWERGRID,0.08
7/30/2022,POWERGRID,0.015625
7/31/2022,KOTAKBANK,0.015625
7/31/2022,KOTAKBANK,0.08
7/31/2022,LT,0.022857143
7/31/2022,LT,-0.010416667
7/31/2022,LT,0.133333333
7/31/2022,LT,0.206666667
7/31/2022,LT,-0.051494537
7/31/2022,LT,0.05
7/31/2022,LT,0
7/31/2022,LT,0.05
7/31/2022,LT,0
7/31/2022,LT,0.025
7/31/2022,LT,0.05
7/31/2022,LT,0.325
7/31/2022,LT,0.08
7/31/2022,LT,0.015625
7/31/2022,LT,0
7/31/2022,LT,0.166666667
7/31/2022,LT,0.015625
7/30/2022,M&M,0.15
7/31/2022,M&M,0.241452991
7/31/2022,M&M,0.3
7/31/2022,M&M,-0.035714286
7/31/2022,M&M,0.207692308
7/31/2022,M&M,-0.111805556
7/31/2022,M&M,0.014285714
7/31/2022,M&M,0.375
7/31/2022,M&M,-0.1125
7/31/2022,M&M,-0.3
7/31/2022,M&M,0
7/31/2022,M&M,0.458333333
7/31/2022,M&M,0.5
7/31/2022,MARUTI,0
7/31/2022,MARUTI,0.08
7/31/2022,MARUTI,0.1
7/31/2022,MARUTI,0.015625
7/31/2022,MARUTI,0.015625
7/31/2022,MARUTI,0
7/31/2022,MARUTI,0
7/31/2022,MARUTI,0
7/31/2022,MARUTI,0
7/31/2022,NESTLEIND,0.08
7/31/2022,NESTLEIND,0.015625
7/31/2022,NESTLEIND,0.015625
7/31/2022,NTPC,0.015625
7/31/2022,NTPC,0.08
7/31/2022,NTPC,0
7/31/2022,NTPC,0
7/31/2022,NTPC,0
7/31/2022,ONGC,0.08
7/31/2022,ONGC,0.015625
7/31/2022,POWERGRID,0.022857143
7/31/2022,POWERGRID,0.015625
7/31/2022,POWERGRID,0.015625
7/31/2022,POWERGRID,0.08
7/31/2022,POWERGRID,0
8/1/2022,KOTAKBANK,0.16
8/1/2022,KOTAKBANK,0.16
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0.16
8/1/2022,KOTAKBANK,0.08
8/1/2022,KOTAKBANK,0.241666667
8/1/2022,KOTAKBANK,0.015625
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0.1
8/1/2022,KOTAKBANK,0.015625
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0.165151515
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0.015625
8/1/2022,KOTAKBANK,0.08
8/1/2022,KOTAKBANK,0.033333333
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0
8/1/2022,KOTAKBANK,0.032
8/1/2022,LT,0
8/1/2022,LT,0.175
8/1/2022,LT,0.321484375
8/1/2022,LT,0.015625
8/1/2022,LT,0.2
8/1/2022,LT,0.366666667
8/1/2022,LT,0
8/1/2022,LT,-0.098484848
8/1/2022,LT,-0.098484848
8/1/2022,LT,0.214285714
8/1/2022,LT,-0.098484848
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,-0.098484848
8/1/2022,LT,-0.047619048
8/1/2022,LT,-0.047619048
8/1/2022,LT,-0.047619048
8/1/2022,LT,-0.047619048
8/1/2022,LT,-0.028571429
8/1/2022,LT,-0.071428571
8/1/2022,LT,-0.071428571
8/1/2022,LT,-0.047619048
8/1/2022,LT,0
8/1/2022,LT,0.25
8/1/2022,LT,0.1
8/1/2022,LT,0.157142857
8/1/2022,LT,0
8/1/2022,LT,0.211038961
8/1/2022,LT,0.085137085
8/1/2022,LT,-0.16875
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,0
8/1/2022,LT,-0.2
8/1/2022,LT,0
8/1/2022,LT,0.153571429
8/1/2022,LT,0
8/1/2022,LT,-0.098484848
8/1/2022,LT,0.08
8/1/2022,LT,0
8/1/2022,LT,0.225
8/1/2022,LT,0.032
8/1/2022,LT,0.153571429
8/1/2022,M&M,0.033333333
8/1/2022,M&M,0.5
8/1/2022,M&M,-0.0125
8/1/2022,M&M,0.216666667
8/1/2022,M&M,0.2
8/1/2022,M&M,0
8/1/2022,M&M,0
8/1/2022,M&M,0.453125
8/1/2022,M&M,0.07
8/1/2022,M&M,0.2
8/1/2022,M&M,-0.041666667
8/1/2022,M&M,0.185416667
8/1/2022,MARUTI,0
8/1/2022,MARUTI,0.1
8/1/2022,MARUTI,0.5
8/1/2022,MARUTI,0.164
8/1/2022,MARUTI,0.033333333
8/1/2022,MARUTI,-0.155555556
8/1/2022,MARUTI,0.08
8/1/2022,MARUTI,0
8/1/2022,MARUTI,0
8/1/2022,MARUTI,0.165151515
8/1/2022,MARUTI,0
8/1/2022,MARUTI,0.265454545
8/1/2022,MARUTI,0
8/1/2022,MARUTI,0.164
8/1/2022,MARUTI,0.032
8/1/2022,NESTLEIND,0.015625
8/1/2022,NESTLEIND,0.015625
8/1/2022,NESTLEIND,0.015625
8/1/2022,NESTLEIND,0.1
8/1/2022,NESTLEIND,0.08
8/1/2022,NESTLEIND,0.033333333
8/1/2022,NESTLEIND,0
8/1/2022,NESTLEIND,0.165151515
8/1/2022,NESTLEIND,0
8/1/2022,NESTLEIND,0.032
8/1/2022,NTPC,0.08
8/1/2022,NTPC,0
8/1/2022,NTPC,0
8/1/2022,NTPC,0
8/1/2022,NTPC,0.1
8/1/2022,NTPC,0.5
8/1/2022,NTPC,0.165151515
8/1/2022,NTPC,-0.375
8/1/2022,NTPC,0.5
8/1/2022,NTPC,0.08
8/1/2022,NTPC,0
8/1/2022,NTPC,0
8/1/2022,NTPC,0
8/1/2022,NTPC,0.032
8/1/2022,NTPC,0
8/1/2022,NTPC,-0.3
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.2
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.2
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0.5
8/1/2022,ONGC,0
8/1/2022,ONGC,0
8/1/2022,ONGC,0.1
8/1/2022,ONGC,0.015625
8/1/2022,ONGC,0.1
8/1/2022,ONGC,-0.071875
8/1/2022,ONGC,0.08
8/1/2022,ONGC,0
8/1/2022,ONGC,0.015625
8/1/2022,ONGC,0
8/1/2022,ONGC,0.165151515
8/1/2022,ONGC,0.08
8/1/2022,ONGC,0.032
8/1/2022,POWERGRID,0
8/1/2022,POWERGRID,0.1
8/1/2022,POWERGRID,0
8/1/2022,POWERGRID,0.015625
8/1/2022,POWERGRID,0.125
8/1/2022,POWERGRID,0.165151515
8/1/2022,POWERGRID,0
8/1/2022,POWERGRID,0
8/1/2022,POWERGRID,0.165151515
8/1/2022,POWERGRID,0
8/1/2022,POWERGRID,0.08
8/1/2022,POWERGRID,0.032
8/2/2022,KOTAKBANK,0.125
8/2/2022,KOTAKBANK,0.1
8/2/2022,KOTAKBANK,0.08
8/2/2022,KOTAKBANK,0
8/2/2022,KOTAKBANK,0
8/2/2022,KOTAKBANK,0.542857143
8/2/2022,KOTAKBANK,0.015625
8/2/2022,KOTAKBANK,0.16
8/2/2022,KOTAKBANK,0.3
8/2/2022,KOTAKBANK,-0.166666667
8/2/2022,KOTAKBANK,0.015625
8/2/2022,KOTAKBANK,0.165151515
8/2/2022,KOTAKBANK,0
8/2/2022,KOTAKBANK,0
8/2/2022,KOTAKBANK,0.032
8/2/2022,LT,0.1375
8/2/2022,LT,0
8/2/2022,LT,0
8/2/2022,LT,0.285714286
8/2/2022,LT,0.05
8/2/2022,LT,0.033333333
8/2/2022,LT,-0.05
8/2/2022,LT,0
8/2/2022,LT,0.05
8/2/2022,LT,0
8/2/2022,LT,0.015625
8/2/2022,LT,0.1
8/2/2022,LT,0
8/2/2022,LT,0.08
8/2/2022,LT,-0.036931818
8/2/2022,LT,0
8/2/2022,LT,0.015625
8/2/2022,LT,0.666666667
8/2/2022,LT,0.05
8/2/2022,LT,0
8/2/2022,LT,0.015625
8/2/2022,LT,0.15
8/2/2022,LT,0.08
8/2/2022,LT,0.015625
8/2/2022,LT,0.032
8/2/2022,LT,0.05
8/2/2022,M&M,0.076666667
8/2/2022,M&M,-0.377777778
8/2/2022,M&M,-0.125
8/2/2022,M&M,0.076666667
8/2/2022,M&M,0
8/2/2022,M&M,-0.196296296
8/2/2022,M&M,-0.15
8/2/2022,M&M,6.94E-18
8/2/2022,M&M,0.00952381
8/2/2022,M&M,0.076666667
8/2/2022,M&M,1
8/2/2022,M&M,0.025
8/2/2022,M&M,0.45
8/2/2022,MARUTI,0.015625
8/2/2022,MARUTI,0
8/2/2022,MARUTI,0.13
8/2/2022,MARUTI,-0.6
8/2/2022,MARUTI,-0.6
8/2/2022,MARUTI,0.166666667
8/2/2022,MARUTI,-0.141666667
8/2/2022,MARUTI,0.1
8/2/2022,MARUTI,0.08
8/2/2022,MARUTI,0.33
8/2/2022,MARUTI,0.033333333
8/2/2022,MARUTI,-0.141666667
8/2/2022,MARUTI,-0.133333333
8/2/2022,MARUTI,0.356060606
8/2/2022,MARUTI,0.356060606
8/2/2022,MARUTI,0
8/2/2022,MARUTI,-0.141666667
8/2/2022,MARUTI,-0.05
8/2/2022,MARUTI,0
8/2/2022,MARUTI,0.166666667
8/2/2022,MARUTI,0.165151515
8/2/2022,MARUTI,0.13
8/2/2022,MARUTI,0
8/2/2022,MARUTI,0
8/2/2022,MARUTI,0.032
8/2/2022,MARUTI,0.183333333
8/2/2022,MARUTI,0.5
8/2/2022,MARUTI,0
8/2/2022,MARUTI,0.08
8/2/2022,MARUTI,-0.141666667
8/2/2022,MARUTI,-0.141666667
8/2/2022,NESTLEIND,0
8/2/2022,NESTLEIND,0.08
8/2/2022,NESTLEIND,0.1
8/2/2022,NESTLEIND,0.015625
8/2/2022,NESTLEIND,0.165151515
8/2/2022,NESTLEIND,0
8/2/2022,NESTLEIND,0.165151515
8/2/2022,NESTLEIND,0.015625
8/2/2022,NESTLEIND,0.032
8/2/2022,NTPC,0
8/2/2022,NTPC,0.5
8/2/2022,NTPC,0.5
8/2/2022,NTPC,0.288888889
8/2/2022,NTPC,0.475
8/2/2022,NTPC,0.1
8/2/2022,NTPC,0.5
8/2/2022,NTPC,0.015625
8/2/2022,NTPC,0.08
8/2/2022,NTPC,0.155
8/2/2022,NTPC,0
8/2/2022,NTPC,0.033333333
8/2/2022,NTPC,0.466666667
8/2/2022,NTPC,0.5
8/2/2022,NTPC,0.022857143
8/2/2022,NTPC,0
8/2/2022,NTPC,0
8/2/2022,NTPC,0.015625
8/2/2022,NTPC,0.080625
8/2/2022,NTPC,0
8/2/2022,NTPC,0.5
8/2/2022,NTPC,0
8/2/2022,NTPC,0.015625
8/2/2022,NTPC,0.032
8/2/2022,NTPC,0.208333333
8/2/2022,NTPC,0
8/2/2022,ONGC,0.7
8/2/2022,ONGC,0.08
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.1
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0
8/2/2022,ONGC,0
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.033333333
8/2/2022,ONGC,0
8/2/2022,ONGC,0
8/2/2022,ONGC,0
8/2/2022,ONGC,0
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.165151515
8/2/2022,ONGC,0.08
8/2/2022,ONGC,0
8/2/2022,ONGC,0
8/2/2022,ONGC,-0.155555556
8/2/2022,ONGC,0
8/2/2022,ONGC,0.032
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.5
8/2/2022,ONGC,0.5
8/2/2022,POWERGRID,0.233333333
8/2/2022,POWERGRID,0.08
8/2/2022,POWERGRID,0
8/2/2022,POWERGRID,0.1
8/2/2022,POWERGRID,0.1
8/2/2022,POWERGRID,0
8/2/2022,POWERGRID,0.033333333
8/2/2022,POWERGRID,0.106666667
8/2/2022,POWERGRID,0.15
8/2/2022,POWERGRID,0
8/2/2022,POWERGRID,0.106666667
8/2/2022,POWERGRID,0.165151515
8/2/2022,POWERGRID,0.08
8/2/2022,POWERGRID,0.165151515
8/2/2022,POWERGRID,0.032
8/2/2022,POWERGRID,-0.135
8/2/2022,POWERGRID,0.208333333
8/3/2022,KOTAKBANK,0.08
8/3/2022,KOTAKBANK,0.1
8/3/2022,KOTAKBANK,0
8/3/2022,KOTAKBANK,-0.16875
8/3/2022,KOTAKBANK,0.165151515
8/3/2022,KOTAKBANK,0
8/3/2022,KOTAKBANK,0
8/3/2022,KOTAKBANK,0.08
8/3/2022,KOTAKBANK,0.032
8/3/2022,LT,0.3
8/3/2022,LT,0.0625
8/3/2022,LT,0
8/3/2022,LT,0.4
8/3/2022,LT,0.3
8/3/2022,LT,0.125
8/3/2022,LT,0
8/3/2022,LT,0
8/3/2022,LT,0.068181818
8/3/2022,LT,0
8/3/2022,LT,-0.028571429
8/3/2022,LT,-0.028571429
8/3/2022,LT,-0.047619048
8/3/2022,LT,0.283101852
8/3/2022,LT,-0.052083333
8/3/2022,LT,0.214285714
8/3/2022,LT,0.2
8/3/2022,LT,0.541031746
8/3/2022,LT,0
8/3/2022,LT,0.541031746
8/3/2022,LT,0
8/3/2022,LT,0.256944444
8/3/2022,LT,0
8/3/2022,LT,0.256944444
8/3/2022,LT,0
8/3/2022,LT,0
8/3/2022,LT,0
8/3/2022,LT,0.1
8/3/2022,LT,0.2
8/3/2022,LT,0.10625
8/3/2022,LT,-0.052307692
8/3/2022,LT,-0.16875
8/3/2022,LT,0
8/3/2022,LT,0
8/3/2022,LT,0.033333333
8/3/2022,LT,0.08
8/3/2022,LT,0
8/3/2022,LT,-0.234375
8/3/2022,LT,0.032
8/3/2022,LT,0.10625
8/3/2022,M&M,0.175
8/3/2022,M&M,0.136363636
8/3/2022,M&M,0.133333333
8/3/2022,M&M,0.133333333
8/3/2022,M&M,0.048919753
8/3/2022,M&M,0
8/3/2022,M&M,-0.183333333
8/3/2022,M&M,-0.4
8/3/2022,M&M,0
8/3/2022,M&M,0
8/3/2022,M&M,-0.0625
8/3/2022,M&M,0.125
8/3/2022,MARUTI,0.15
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0.08
8/3/2022,MARUTI,0.1
8/3/2022,MARUTI,0.1
8/3/2022,MARUTI,-0.16875
8/3/2022,MARUTI,0.015625
8/3/2022,MARUTI,0.16
8/3/2022,MARUTI,-0.214814815
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0.227272727
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0.15
8/3/2022,MARUTI,-0.9765625
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0
8/3/2022,MARUTI,0.08
8/3/2022,MARUTI,0.018888889
8/3/2022,MARUTI,0.015625
8/3/2022,MARUTI,0.08
8/3/2022,MARUTI,-0.6
8/3/2022,MARUTI,0.062215909
8/3/2022,MARUTI,0.032
8/3/2022,MARUTI,0.4
8/3/2022,MARUTI,0.015625
8/3/2022,MARUTI,-0.20625
8/3/2022,NESTLEIND,0
8/3/2022,NESTLEIND,0.1
8/3/2022,NESTLEIND,0.015625
8/3/2022,NESTLEIND,-0.16875
8/3/2022,NESTLEIND,0.08
8/3/2022,NESTLEIND,0.165151515
8/3/2022,NESTLEIND,0
8/3/2022,NESTLEIND,0
8/3/2022,NESTLEIND,0.032
8/3/2022,NTPC,0.08
8/3/2022,NTPC,0.015625
8/3/2022,NTPC,0
8/3/2022,NTPC,-0.125
8/3/2022,NTPC,0
8/3/2022,NTPC,0
8/3/2022,NTPC,0.1
8/3/2022,NTPC,-0.16875
8/3/2022,NTPC,0
8/3/2022,NTPC,0.047916667
8/3/2022,NTPC,0.047916667
8/3/2022,NTPC,0.08
8/3/2022,NTPC,0
8/3/2022,NTPC,0.032
8/3/2022,ONGC,0.015625
8/3/2022,ONGC,0
8/3/2022,ONGC,0.1
8/3/2022,ONGC,-0.2
8/3/2022,ONGC,-0.16875
8/3/2022,ONGC,0.08
8/3/2022,ONGC,0.068181818
8/3/2022,ONGC,0.015625
8/3/2022,ONGC,0.165151515
8/3/2022,ONGC,0.15
8/3/2022,ONGC,-0.2
8/3/2022,ONGC,-0.2
8/3/2022,ONGC,-0.0125
8/3/2022,ONGC,0.5
8/3/2022,ONGC,0.032
8/3/2022,ONGC,0.625
8/3/2022,ONGC,-0.2
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,0.08
8/3/2022,POWERGRID,0.015625
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,0.1
8/3/2022,POWERGRID,0.1
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,-0.16875
8/3/2022,POWERGRID,-0.16875
8/3/2022,POWERGRID,0.015625
8/3/2022,POWERGRID,0.015625
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,-0.025
8/3/2022,POWERGRID,0.015625
8/3/2022,POWERGRID,0
8/3/2022,POWERGRID,0.032
8/3/2022,POWERGRID,-0.333333333
8/3/2022,POWERGRID,-0.333333333
8/5/2022,KOTAKBANK,0.015625
8/5/2022,KOTAKBANK,0.08
8/5/2022,KOTAKBANK,0.1
8/5/2022,KOTAKBANK,0.015625
8/5/2022,KOTAKBANK,0.033333333
8/5/2022,KOTAKBANK,0.015625
8/5/2022,KOTAKBANK,0.08
8/5/2022,KOTAKBANK,0.033333333
8/5/2022,KOTAKBANK,0
